"PVWatts Hourly PV Performance Data"
"Requested Location","94123, USA"
"Location","Lat, Lng: 37.81, -122.42"
"Latitude (DD)","37.81"
"Longitude (DD)","-122.42"
"Elevation (m)","0"
"DC System Size (kW)","1000"
"Module Type","Premium"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","19","0","0","0","13","2.8","0.07","0","13","0","0"
"7","19","1","0","0","13","2.7","0.07","0","13","0","0"
"7","19","2","0","0","12","2.6","0.07","0","12","0","0"
"7","19","3","0","0","12","2.5","0.07","0","12","0","0"
"7","19","4","0","0","12","2.5","0.07","0","12","0","0"
"7","19","5","230","23","13","2.6","0.07","17.683","13.327","9231.384","4940.717"
"7","19","6","592","56","15","2.6","0.07","146.673","17.912","97166.587","89760.026"
"7","19","7","0","115","16","2.5","0.07","106.478","18.322","87773.956","80700.213"
"7","19","8","4","179","17","2.5","0.07","169.001","20.673","138720.152","129841.183"
"7","19","9","13","247","18","2.7","0.07","241.408","23.047","196992.074","186048.299"
"7","19","10","12","255","19","2.8","0.07","250.426","24.135","202472.3","191334.339"
"7","19","11","22","345","20","3","0.07","347.942","26.889","280459.545","266558.186"
"7","19","12","49","424","20","3.1","0.07","461.596","28.99","372135.487","354985.685"
"7","19","13","75","431","20","3.2","0.07","489.862","29.393","396049.761","378052.581"
"7","19","14","353","365","19","3.3","0.07","663.417","31.565","542089.247","518917.307"
"7","19","15","291","308","19","3.2","0.07","504.429","28.727","417133.063","398388.817"
"7","19","16","776","91","18","3.2","0.06","485.554","27.418","411452.791","392909.82"
"7","19","17","661","74","17","3.1","0.06","259.61","21.982","201252.59","190157.848"
"7","19","18","425","48","15","2.9","0.06","62.79","16.144","37237.923","31954.873"
"7","19","19","0","0","14","2.8","0.06","0","14","0","0"
"7","19","20","0","0","13","2.8","0.06","0","13","0","0"
"7","19","21","0","0","13","2.7","0.06","0","13","0","0"
"7","19","22","0","0","13","2.6","0.06","0","13","0","0"
"7","19","23","0","0","13","2.6","0.06","0","13","0","0"
"7","20","0","0","0","13","2.6","0.06","0","13","0","0"
"7","20","1","0","0","13","2.5","0.06","0","13","0","0"
"7","20","2","0","0","13","2.4","0.06","0","13","0","0"
"7","20","3","0","0","13","2.3","0.06","0","13","0","0"
"7","20","4","0","0","13","2.3","0.06","0","13","0","0"
"7","20","5","169","25","13","2.4","0.06","19.09","13.353","9306.06","5012.747"
"7","20","6","546","65","14","2.4","0.06","146.864","17.048","99632.608","92138.666"
"7","20","7","0","88","16","2.3","0.06","81.595","17.848","66698.401","60371.449"
"7","20","8","4","179","17","2.2","0.06","168.975","20.887","138609.443","129734.397"
"7","20","9","11","235","18","2.2","0.06","228.465","23.241","185958.112","175405.314"
"7","20","10","64","398","19","2.4","0.06","442.431","28.76","358337.132","341676.26"
"7","20","11","407","397","20","2.6","0.06","807.01","37.192","644377.133","617580.727"
"7","20","12","920","114","20","2.9","0.06","1036.293","41.002","824432.485","791256.002"
"7","20","13","911","114","19","3.1","0.06","987.125","38.353","794508.461","762392.304"
"7","20","14","895","107","19","3.2","0.06","873.528","35.868","712443.204","683234.946"
"7","20","15","307","304","18","3.3","0.06","511.819","27.713","425208.434","406178.046"
"7","20","16","801","86","17","3.4","0.06","493.164","26.264","419961.309","401116.848"
"7","20","17","689","70","16","3.5","0.06","264.88","20.764","205971.791","194709.829"
"7","20","18","457","46","14","3.5","0.06","62.391","15.019","36191.606","30945.631"
"7","20","19","0","0","13","3.3","0.06","0","13","0","0"
"7","20","20","0","0","13","3.2","0.06","0","13","0","0"
"7","20","21","0","0","13","3.1","0.06","0","13","0","0"
"7","20","22","0","0","13","3","0.06","0","13","0","0"
"7","20","23","0","0","13","2.9","0.06","0","13","0","0"
"7","21","0","0","0","12","2.7","0.06","0","12","0","0"
"7","21","1","0","0","12","2.6","0.06","0","12","0","0"
"7","21","2","0","0","12","2.6","0.06","0","12","0","0"
"7","21","3","0","0","12","2.5","0.06","0","12","0","0"
"7","21","4","0","0","12","2.5","0.06","0","12","0","0"
"7","21","5","188","24","13","2.7","0.06","18.326","13.318","8776.748","4502.19"
"7","21","6","579","59","14","2.7","0.06","146.108","16.853","97547.443","90127.386"
"7","21","7","0","119","15","2.6","0.06","110.135","17.359","91282.986","84084.904"
"7","21","8","0","163","17","2.4","0.06","151.638","20.357","124118.801","115757.216"
"7","21","9","21","278","18","2.4","0.06","277.026","24.119","226303.505","214321.109"
"7","21","10","307","404","19","2.5","0.06","682.052","33.801","550987.307","527500.074"
"7","21","11","929","106","19","2.6","0.06","1022.372","40.847","814555.029","781728.543"
"7","21","12","936","105","20","2.7","0.06","1043.562","41.901","827632.677","794342.798"
"7","21","13","926","104","20","2.9","0.06","991.708","40.11","793217.651","761147.233"
"7","21","14","908","98","20","3","0.06","875.767","37.482","710237.326","681107.231"
"7","21","15","873","91","19","3.1","0.06","704.771","32.865","584567.132","559890.032"
"7","21","16","810","81","18","3.1","0.06","492.597","27.714","417347.897","398596.039"
"7","21","17","698","66","17","3","0.06","263.27","22.13","203214.339","192050.085"
"7","21","18","466","43","15","2.8","0.06","59.777","16.085","33718.062","28559.734"
"7","21","19","0","0","14","2.6","0.06","0","14","0","0"
"7","21","20","0","0","13","2.4","0.06","0","13","0","0"
"7","21","21","0","0","13","2.3","0.06","0","13","0","0"
"7","21","22","0","0","13","2.3","0.06","0","13","0","0"
"7","21","23","0","0","12","2.2","0.06","0","12","0","0"
"7","22","0","0","0","12","2.2","0.06","0","12","0","0"
"7","22","1","0","0","12","2.1","0.06","0","12","0","0"
"7","22","2","0","0","11","1.9","0.06","0","11","0","0"
"7","22","3","0","0","11","1.8","0.06","0","11","0","0"
"7","22","4","0","0","11","1.7","0.06","0","11","0","0"
"7","22","5","204","22","13","1.5","0.06","17.089","13.377","8156.26","3903.689"
"7","22","6","577","58","15","1.1","0.06","144.293","18.929","95229.301","87891.386"
"7","22","7","41","171","17","0.8","0.06","174.452","22.531","143832.764","134772.635"
"7","22","8","818","96","19","0.7","0.06","589.209","38.259","479864.375","458897.31"
"7","22","9","872","105","22","0.7","0.06","784.73","47.584","613627.968","587921.127"
"7","22","10","910","107","23","1","0.06","935.611","51.135","718374.714","688956.28"
"7","22","11","924","111","24","1.6","0.06","1022.627","50.664","784425.212","752666.346"
"7","22","12","926","112","25","2","0.06","1040.789","49.936","800139.614","767823.924"
"7","22","13","905","118","24","2.4","0.06","985.803","45.86","771134.183","739846.271"
"7","22","14","878","115","24","2.6","0.06","867.204","42.559","689547.592","661150.616"
"7","22","15","835","107","23","2.8","0.06","695.797","37.401","566964.803","542911.423"
"7","22","16","765","94","22","2.9","0.06","482.407","31.837","402012.361","383803.902"
"7","22","17","643","76","21","2.7","0.06","255.396","26.248","194705.154","183842.414"
"7","22","18","401","47","18","2.4","0.06","59.636","19.193","35215.1","30003.727"
"7","22","19","0","0","16","2.2","0.06","0","16","0","0"
"7","22","20","0","0","15","2.3","0.06","0","15","0","0"
"7","22","21","0","0","14","2.4","0.06","0","14","0","0"
"7","22","22","0","0","14","2.4","0.06","0","14","0","0"
"7","22","23","0","0","14","2.3","0.06","0","14","0","0"
"7","23","0","0","0","13","2.2","0.06","0","13","0","0"
"7","23","1","0","0","13","2","0.06","0","13","0","0"
"7","23","2","0","0","12","1.9","0.06","0","12","0","0"
"7","23","3","0","0","12","1.6","0.06","0","12","0","0"
"7","23","4","0","0","12","1.5","0.06","0","12","0","0"
"7","23","5","170","22","13","1.5","0.06","16.796","13.371","8010.115","3762.722"
"7","23","6","545","61","15","1.3","0.06","141.408","18.682","94189.16","86888.101"
"7","23","7","0","105","17","1","0.06","97.262","19.929","79428.378","72650.352"
"7","23","8","9","197","19","0.9","0.06","188.861","24.816","153302.617","143906.934"
"7","23","9","74","344","21","1.1","0.06","386.605","32.295","310028.703","295079.591"
"7","23","10","889","114","22","1.4","0.06","923.61","47.213","720014.158","690537.631"
"7","23","11","905","117","23","1.8","0.06","1010.112","48.226","782159.992","750481.391"
"7","23","12","908","118","24","2.2","0.06","1029","47.694","797937.969","765700.291"
"7","23","13","897","116","24","2.4","0.06","976.383","45.651","764424.49","733374.329"
"7","23","14","871","112","23","2.5","0.06","858.358","41.708","684770.872","656543.155"
"7","23","15","825","105","22","2.6","0.06","686.743","36.728","560970.809","537129.82"
"7","23","16","747","95","21","2.5","0.06","474.048","31.377","395524.62","377546.047"
"7","23","17","612","78","20","2.4","0.06","248.089","25.387","189849.847","179159.15"
"7","23","18","359","48","17","2.4","0.06","58.06","18.176","35428.294","30209.366"
"7","23","19","0","0","15","2.6","0.06","0","15","0","0"
"7","23","20","0","0","15","2.7","0.06","0","15","0","0"
"7","23","21","0","0","14","2.6","0.06","0","14","0","0"
"7","23","22","0","0","14","2.5","0.06","0","14","0","0"
"7","23","23","0","0","13","2.2","0.06","0","13","0","0"
"7","24","0","0","0","13","2","0.06","0","13","0","0"
"7","24","1","0","0","13","1.8","0.06","0","13","0","0"
"7","24","2","0","0","13","1.5","0.06","0","13","0","0"
"7","24","3","0","0","13","1.4","0.06","0","13","0","0"
"7","24","4","0","0","13","1.5","0.06","0","13","0","0"
"7","24","5","141","21","14","1.5","0.06","16.031","14.354","7593.515","3360.884"
"7","24","6","513","64","16","1.2","0.06","138.611","19.709","92758.736","85508.363"
"7","24","7","0","139","18","1","0.06","128.524","21.871","105305.407","97610.456"
"7","24","8","31","237","20","1.1","0.06","242.138","27.091","196809.145","185871.852"
"7","24","9","121","358","21","1.5","0.06","441.909","32.754","355688.408","339121.391"
"7","24","10","865","124","22","1.9","0.06","911.826","44.319","718611.029","689184.221"
"7","24","11","882","128","23","2.3","0.06","998.575","45.557","781059.816","749420.199"
"7","24","12","885","129","24","2.6","0.06","1017.111","45.728","794539.788","762422.522"
"7","24","13","865","133","23","2.7","0.06","962.779","43.212","760510.99","729599.5"
"7","24","14","839","128","22","2.8","0.06","846.893","39.491","680952.488","652860.071"
"7","24","15","795","119","21","2.9","0.06","679.674","34.825","558818.528","535053.803"
"7","24","16","720","105","20","2.8","0.06","469.334","29.735","393717.067","375802.544"
"7","24","17","588","84","18","2.7","0.06","246.544","23.073","190786.636","180062.745"
"7","24","18","334","51","16","2.6","0.06","58.347","17.15","36655.187","31392.785"
"7","24","19","0","0","15","2.4","0.06","0","15","0","0"
"7","24","20","0","0","14","2.3","0.06","0","14","0","0"
"7","24","21","0","0","14","2.1","0.06","0","14","0","0"
"7","24","22","0","0","13","1.9","0.06","0","13","0","0"
"7","24","23","0","0","13","1.7","0.06","0","13","0","0"
"7","25","0","0","0","13","1.5","0.06","0","13","0","0"
"7","25","1","0","0","13","1.2","0.06","0","13","0","0"
"7","25","2","0","0","13","1","0.06","0","13","0","0"
"7","25","3","0","0","12","0.9","0.06","0","12","0","0"
"7","25","4","0","0","12","0.9","0.06","0","12","0","0"
"7","25","5","109","20","14","1.1","0.06","15.265","14.37","7213.566","2994.398"
"7","25","6","483","68","15","1.2","0.06","137.151","18.685","93148.919","85884.72"
"7","25","7","0","138","17","1.4","0.06","127.618","20.489","105120.527","97432.126"
"7","25","8","28","232","19","1.6","0.06","235.661","25.141","192808.392","182012.861"
"7","25","9","53","327","21","2","0.06","354.015","29.457","286065.473","271965.473"
"7","25","10","132","425","22","2.3","0.06","538.494","34.115","430606.727","411385.056"
"7","25","11","889","129","22","2.6","0.06","1006.633","43.508","793631.744","761546.653"
"7","25","12","892","130","22","2.9","0.06","1025.313","42.778","810094.377","777425.95"
"7","25","13","882","128","22","3","0.06","974.264","41.421","775046.406","743619.868"
"7","25","14","857","124","21","2.9","0.06","858.349","38.425","693178.561","664652.926"
"7","25","15","812","115","20","2.8","0.06","687.451","34.228","566736.677","542691.38"
"7","25","16","736","103","18","2.7","0.06","475.154","28.031","401312.518","383128.857"
"7","25","17","604","83","17","2.6","0.06","249.704","22.228","193628.731","182804.133"
"7","25","18","343","50","16","2.4","0.06","57.569","17.174","35866.319","30631.87"
"7","25","19","0","0","14","2.4","0.06","0","14","0","0"
"7","25","20","0","0","14","2.4","0.06","0","14","0","0"
"7","25","21","0","0","13","2.3","0.06","0","13","0","0"
"7","25","22","0","0","13","2.2","0.06","0","13","0","0"
"7","25","23","0","0","13","2.1","0.06","0","13","0","0"
"7","26","0","0","0","12","2","0.06","0","12","0","0"
"7","26","1","0","0","12","1.9","0.06","0","12","0","0"
"7","26","2","0","0","12","1.7","0.06","0","12","0","0"
"7","26","3","0","0","12","1.5","0.06","0","12","0","0"
"7","26","4","0","0","12","1.4","0.06","0","12","0","0"
"7","26","5","123","20","13","1.5","0.06","15.307","13.338","7269.812","3048.651"
"7","26","6","511","65","15","1.5","0.06","138.296","18.45","92944.809","85687.842"
"7","26","7","0","85","17","1.5","0.06","78.821","19.107","64062.336","57828.79"
"7","26","8","0","146","19","1.5","0.06","135.808","22.617","109788.567","101934.759"
"7","26","9","51","324","20","1.6","0.06","349.663","29.089","282846.148","268860.222"
"7","26","10","47","376","22","1.8","0.06","406.15","32.092","324010.981","308566.421"
"7","26","11","102","456","23","2.1","0.06","545.433","35.742","431712.934","412452.065"
"7","26","12","219","471","23","2.4","0.06","688.235","38.188","543630.554","520403.999"
"7","26","13","909","114","23","2.6","0.06","986.316","44.084","777097.719","745598.495"
"7","26","14","884","111","22","2.7","0.06","868.515","40.259","696961.56","668301.878"
"7","26","15","841","105","21","2.6","0.06","695.612","35.919","570286.901","546115.806"
"7","26","16","768","94","19","2.5","0.06","482.677","29.566","405683.685","387345.136"
"7","26","17","641","77","18","2.3","0.06","253.988","23.615","195207.457","184326.918"
"7","26","18","383","47","16","2.2","0.06","57.212","17.197","34572.467","29383.865"
"7","26","19","0","0","14","2.2","0.06","0","14","0","0"
"7","26","20","0","0","13","2.1","0.06","0","13","0","0"
"7","26","21","0","0","13","2","0.06","0","13","0","0"
"7","26","22","0","0","12","1.9","0.06","0","12","0","0"
"7","26","23","0","0","12","1.8","0.06","0","12","0","0"
"7","27","0","0","0","12","1.7","0.06","0","12","0","0"
"7","27","1","0","0","12","1.6","0.06","0","12","0","0"
"7","27","2","0","0","11","1.4","0.06","0","11","0","0"
"7","27","3","0","0","11","1.3","0.06","0","11","0","0"
"7","27","4","0","0","11","1.2","0.06","0","11","0","0"
"7","27","5","114","20","13","1","0.06","15.351","13.382","7290.284","3068.398"
"7","27","6","519","66","15","0.9","0.06","140.015","19.036","93808.472","86520.902"
"7","27","7","0","88","17","0.8","0.06","81.591","19.589","66285.122","59972.814"
"7","27","8","0","160","19","1","0.06","148.914","23.469","120415.832","112185.458"
"7","27","9","19","267","21","1.3","0.06","265.259","28.379","212983.006","201472.609"
"7","27","10","60","390","22","1.6","0.06","431.947","33.208","343915.861","327765.993"
"7","27","11","111","458","23","2","0.06","556.495","36.265","439955.178","420402.255"
"7","27","12","98","462","23","2.3","0.06","549.924","35.354","435647.588","416247.299"
"7","27","13","910","125","23","2.4","0.06","998.3","45.138","783233.547","751516.906"
"7","27","14","886","120","22","2.5","0.06","879.09","41.16","702995.662","674122.168"
"7","27","15","843","111","21","2.5","0.06","704.72","36.392","576753.159","552352.939"
"7","27","16","769","99","20","2.4","0.06","487.651","30.874","407876.512","389460.263"
"7","27","17","635","80","18","2.4","0.06","254.59","23.524","195865.152","184961.308"
"7","27","18","365","49","16","2.5","0.06","57.837","17.154","35740.362","30510.376"
"7","27","19","0","0","14","2.5","0.06","0","14","0","0"
"7","27","20","0","0","13","2.4","0.06","0","13","0","0"
"7","27","21","0","0","13","2.3","0.06","0","13","0","0"
"7","27","22","0","0","12","2.2","0.06","0","12","0","0"
"7","27","23","0","0","12","2","0.06","0","12","0","0"
"7","28","0","0","0","12","2","0.06","0","12","0","0"
"7","28","1","0","0","11","2","0.06","0","11","0","0"
"7","28","2","0","0","11","2.1","0.06","0","11","0","0"
"7","28","3","0","0","11","2","0.06","0","11","0","0"
"7","28","4","0","0","11","2","0.06","0","11","0","0"
"7","28","5","132","19","12","2","0.06","14.581","12.289","6943.573","2733.972"
"7","28","6","544","61","14","1.9","0.06","138.767","17.157","92274.649","85041.428"
"7","28","7","138","178","16","1.5","0.06","219.663","21.86","182365.219","171939.732"
"7","28","8","826","96","18","1.2","0.06","592.392","35.028","488818.922","467534.561"
"7","28","9","882","105","20","1.1","0.06","791.953","43.268","630201.986","603907.862"
"7","28","10","908","115","22","1.2","0.06","942.241","48.967","729867.511","700041.841"
"7","28","11","923","119","23","1.5","0.06","1030.72","50.482","791349.013","759344.808"
"7","28","12","926","120","23","1.8","0.06","1050.005","49.219","809635.757","776983.58"
"7","28","13","922","113","24","2.2","0.06","997.928","46.993","777641.62","746123.123"
"7","28","14","899","109","24","2.5","0.06","879.185","43.165","697999.257","669302.806"
"7","28","15","855","102","23","2.7","0.06","701.903","37.789","571687.299","547466.582"
"7","28","16","780","92","22","2.8","0.06","485.853","32.08","404617.12","386316.365"
"7","28","17","648","75","20","2.8","0.06","252.914","25.1","192784.172","181989.5"
"7","28","18","380","46","18","2.7","0.06","55.241","19.054","33104.892","27968.292"
"7","28","19","0","0","16","2.7","0.06","0","16","0","0"
"7","28","20","0","0","15","2.9","0.06","0","15","0","0"
"7","28","21","0","0","14","2.9","0.06","0","14","0","0"
"7","28","22","0","0","14","2.8","0.06","0","14","0","0"
"7","28","23","0","0","13","2.7","0.06","0","13","0","0"
"7","29","0","0","0","13","2.7","0.06","0","13","0","0"
"7","29","1","0","0","12","2.6","0.06","0","12","0","0"
"7","29","2","0","0","12","2.5","0.06","0","12","0","0"
"7","29","3","0","0","12","2.4","0.06","0","12","0","0"
"7","29","4","0","0","12","2.3","0.06","0","12","0","0"
"7","29","5","0","22","12","2.3","0.06","19.422","12.363","9368.638","5073.107"
"7","29","6","481","68","14","2","0.06","135.196","17.039","91973.718","84751.161"
"7","29","7","0","127","16","1.8","0.06","117.552","18.943","97166.15","89759.604"
"7","29","8","3","176","17","1.9","0.06","165.726","21.05","135898.704","127119.71"
"7","29","9","51","322","19","2.1","0.06","348.089","27.151","283698.108","269681.993"
"7","29","10","181","423","20","2.2","0.06","581.845","33.353","468246.606","447691.205"
"7","29","11","917","119","20","2.3","0.06","1025.004","43.158","809654.295","777001.462"
"7","29","12","920","119","21","2.5","0.06","1043.186","43.698","821792.993","788710.037"
"7","29","13","910","117","20","2.8","0.06","990.529","40.437","791428.192","759421.182"
"7","29","14","183","395","20","3.1","0.06","543.942","30.632","442825.913","423171.268"
"7","29","15","842","105","19","3.4","0.06","697.45","32.073","580220.68","555697.592"
"7","29","16","768","93","18","3.7","0.06","480.308","26.614","408061.826","389639.011"
"7","29","17","638","75","17","3.9","0.06","249.497","21.222","192848.678","182051.72"
"7","29","18","371","45","16","4","0.06","53.43","16.829","32357.91","27247.778"
"7","29","19","0","0","14","4","0.06","0","14","0","0"
"7","29","20","0","0","14","4.1","0.06","0","14","0","0"
"7","29","21","0","0","14","4","0.06","0","14","0","0"
"7","29","22","0","0","13","3.8","0.06","0","13","0","0"
"7","29","23","0","0","13","3.6","0.06","0","13","0","0"
"7","30","0","0","0","13","3.5","0.06","0","13","0","0"
"7","30","1","0","0","14","3.4","0.06","0","14","0","0"
"7","30","2","0","0","14","3.2","0.06","0","14","0","0"
"7","30","3","0","0","14","3","0.06","0","14","0","0"
"7","30","4","0","0","14","2.9","0.06","0","14","0","0"
"7","30","5","0","10","14","2.8","0.06","9.243","14.158","4270.122","155.252"
"7","30","6","7","81","16","2.9","0.06","74.891","17.52","60918.997","54796.832"
"7","30","7","0","109","17","2.9","0.06","100.975","19.052","82948.3","76045.55"
"7","30","8","0","164","18","2.9","0.06","152.71","21.093","124808.679","116422.648"
"7","30","9","19","267","19","2.9","0.06","265.399","24.361","216473.506","204839.427"
